id,čas
201,4.514722222222222
143,4.518888888888889
97,4.524166666666667
7,4.528611111111111
45,4.530833333333334
194,4.530833333333334
42,4.533055555555555
44,4.534722222222222
73,4.534722222222222
124,4.534722222222222
141,4.536111111111111
85,4.542777777777777
165,4.548611111111111
65,4.548611111111111
211,4.561944444444444
147,4.569166666666667
22,4.582777777777777
198,4.5938888888888885
175,4.596388888888889
176,4.620833333333334
34,4.661111111111111
94,4.704444444444444
1,4.724166666666667
18,4.724166666666667
91,4.728888888888889
21,4.728888888888889
151,4.728888888888889
28,4.730277777777778
41,4.731388888888889
111,4.731388888888889
61,4.731388888888889
131,4.7380555555555555
25,4.743611111111111
36,4.746111111111111
98,4.750277777777778
13,4.764722222222222
5,4.764722222222222
38,4.768055555555556
82,4.768055555555556
14,4.768055555555556
6,4.783055555555555
68,4.783055555555555
64,4.788888888888889
93,4.8
116,4.814166666666667
197,4.814444444444444
23,4.821666666666666
16,4.833333333333333
27,4.833333333333333
137,4.8575
123,4.8575
218,4.8575
138,4.8575
117,4.8575
133,4.8575
92,4.878611111111112
96,4.878611111111112
157,4.878611111111112
153,4.878611111111112
115,4.878611111111112
208,4.878611111111112
196,4.878611111111112
43,4.878611111111112
47,4.878611111111112
33,4.878611111111112
154,4.905277777777778
102,4.905277777777778
191,4.905277777777778
212,4.905277777777778
48,4.905277777777778
46,4.905277777777778
86,4.905277777777778
172,4.905277777777778
66,4.905277777777778
158,4.905277777777778
148,4.905277777777778
74,4.905277777777778
88,4.905277777777778
3,4.905277777777778
55,4.905277777777778
144,4.905277777777778
8,4.905277777777778
125,4.905277777777778
167,4.905277777777778
163,4.905277777777778
24,4.905277777777778
12,4.905277777777778
145,4.905277777777778
135,4.905277777777778
63,4.905277777777778
62,4.905277777777778
173,4.905277777777778
195,4.905277777777778
177,4.905277777777778
213,4.905277777777778
107,4.905277777777778
95,4.905277777777778
35,4.905277777777778
217,4.905277777777778
166,4.905277777777778
185,4.905277777777778
134,4.905277777777778
156,4.908611111111111
15,4.916944444444445
108,4.919444444444445
17,4.919444444444445
128,4.919444444444445
53,4.919444444444445
146,4.919444444444445
113,4.92
114,4.92
87,4.921111111111111
11,4.921111111111111
184,4.921111111111111
54,4.921111111111111
132,4.921944444444445
122,4.921944444444445
78,4.921944444444445
207,4.921944444444445
84,4.921944444444445
192,4.921944444444445
193,4.921944444444445
206,4.921944444444445
58,4.933055555555556
106,4.933611111111111
112,4.933611111111111
56,4.937222222222222
204,4.937222222222222
51,4.937222222222222
77,4.939722222222223
155,4.939722222222223
181,4.940277777777778
72,4.940277777777778
121,4.940277777777778
182,4.940277777777778
178,4.940277777777778
105,4.940277777777778
187,4.940277777777778
83,4.941111111111112
214,4.941111111111112
127,4.941111111111112
26,4.941111111111112
216,4.941111111111112
215,4.941111111111112
183,4.941111111111112
104,4.9622222222222225
76,4.9675
126,4.9675
202,4.969444444444445
205,4.974166666666667
67,4.981388888888889
57,4.9825
171,4.9825
168,5.166666666666667
162,5.166666666666667
161,5.166666666666667
164,5.166666666666667
