id,čas
1,3.430833333333333
18,3.430833333333333
6,3.4397222222222226
21,3.466111111111111
131,3.4736111111111114
111,3.4747222222222223
91,3.4883333333333333
41,3.4897222222222224
124,3.4897222222222224
151,3.4897222222222224
208,3.491388888888889
61,3.493055555555556
96,3.5169444444444444
172,3.519722222222222
36,3.5205555555555557
85,3.5366666666666666
27,3.5388888888888888
45,3.552222222222222
23,3.5702777777777777
86,3.5725
28,3.5805555555555553
147,3.5805555555555553
115,3.584166666666667
184,3.5875000000000004
14,3.5875000000000004
116,3.5875000000000004
138,3.5875000000000004
141,3.588611111111111
175,3.591111111111111
123,3.602777777777778
97,3.6166666666666667
63,3.6166666666666667
65,3.6166666666666667
177,3.621111111111111
128,3.631111111111111
42,3.665
217,3.7061111111111114
211,3.7061111111111114
218,3.743333333333333
191,3.743888888888889
196,3.743888888888889
64,3.7475
92,3.7491666666666665
206,3.7630555555555554
176,3.7666666666666666
94,3.7672222222222222
154,3.7680555555555557
66,3.769722222222222
173,3.7705555555555557
16,3.7866666666666666
133,3.7913888888888887
117,3.7913888888888887
25,3.7991666666666664
12,3.8099999999999996
35,3.8099999999999996
153,3.8116666666666665
157,3.8116666666666665
73,3.813611111111111
47,3.824444444444444
185,3.824444444444444
82,3.824444444444444
165,3.8497222222222223
166,3.8497222222222223
212,3.8497222222222223
167,3.8497222222222223
178,3.8497222222222223
125,3.8497222222222223
88,3.8497222222222223
137,3.8497222222222223
68,3.8497222222222223
62,3.8497222222222223
198,3.8497222222222223
197,3.8516666666666666
53,3.852777777777778
54,3.852777777777778
95,3.852777777777778
22,3.852777777777778
87,3.853888888888889
102,3.853888888888889
72,3.855
98,3.8555555555555556
156,3.8583333333333334
148,3.8583333333333334
77,3.859166666666667
15,3.8602777777777777
3,3.8622222222222224
161,3.8713888888888888
145,3.8713888888888888
26,3.8713888888888888
158,3.8713888888888888
48,3.8713888888888888
143,3.8713888888888888
74,3.8713888888888888
144,3.8713888888888888
34,3.8713888888888888
107,3.8713888888888888
132,3.8713888888888888
122,3.8713888888888888
106,3.8713888888888888
182,3.8713888888888888
108,3.8713888888888888
46,3.8713888888888888
17,3.8730555555555557
43,3.8736111111111113
163,3.8736111111111113
162,3.8755555555555556
105,3.8755555555555556
135,3.8755555555555556
76,3.876388888888889
155,3.8786111111111112
216,3.881666666666667
83,3.8822222222222225
24,3.890277777777778
213,3.8991666666666664
201,3.9119444444444444
112,3.9119444444444444
215,3.9450000000000003
214,3.9458333333333337
104,3.952777777777778
195,3.963888888888889
113,3.9650000000000003
171,3.9650000000000003
207,3.9650000000000003
84,3.9650000000000003
114,3.9650000000000003
56,3.9650000000000003
67,3.9650000000000003
192,3.966111111111111
58,3.966111111111111
121,3.9672222222222224
126,3.9672222222222224
164,3.968055555555556
55,3.968611111111111
187,3.968611111111111
8,3.9716666666666667
202,3.973055555555556
181,3.975
205,3.977777777777778
183,3.978888888888889
204,3.979444444444445
93,3.9811111111111113
127,3.9811111111111113
51,4.0441666666666665
