id,čas
1,3.977777777777778
18,3.977777777777778
11,3.9811111111111113
44,3.981666666666667
21,3.981666666666667
91,3.9830555555555556
61,3.983611111111111
111,3.983611111111111
28,3.9858333333333333
14,3.9891666666666667
22,3.990277777777778
141,3.990277777777778
71,3.990277777777778
25,3.990277777777778
151,3.9919444444444445
124,3.9919444444444445
82,3.997777777777778
38,3.9986111111111113
147,4.0008333333333335
5,4.001111111111111
13,4.001666666666667
98,4.001666666666667
96,4.003055555555555
131,4.003888888888889
36,4.005277777777778
41,4.005277777777778
85,4.0072222222222225
198,4.0125
173,4.0136111111111115
142,4.015555555555555
97,4.0183333333333335
54,4.021111111111111
177,4.021111111111111
152,4.024166666666667
185,4.0313888888888885
6,4.033055555555555
2,4.033055555555555
47,4.037222222222222
45,4.037222222222222
73,4.0377777777777775
191,4.041111111111111
86,4.042222222222222
23,4.046944444444445
68,4.0488888888888885
218,4.052222222222222
217,4.058333333333334
194,4.065833333333333
93,4.065833333333333
115,4.067222222222222
203,4.0775
175,4.081388888888888
117,4.0825
118,4.083333333333333
138,4.083333333333333
116,4.084722222222222
153,4.086944444444444
31,4.090277777777778
143,4.094722222222222
84,4.094722222222222
163,4.103333333333333
102,4.103333333333333
137,4.1049999999999995
195,4.1049999999999995
94,4.1049999999999995
74,4.1049999999999995
64,4.1049999999999995
188,4.1049999999999995
196,4.1049999999999995
66,4.1049999999999995
123,4.1049999999999995
212,4.107222222222222
87,4.108333333333333
157,4.108333333333333
133,4.108333333333333
33,4.115833333333333
46,4.115833333333333
101,4.117222222222222
27,4.118055555555555
35,4.119722222222221
168,4.120833333333333
77,4.128333333333333
156,4.128333333333333
182,4.135833333333334
126,4.140833333333334
65,4.140833333333334
107,4.147777777777778
213,4.155555555555556
12,4.1577777777777785
125,4.1577777777777785
166,4.1577777777777785
62,4.1577777777777785
63,4.1577777777777785
145,4.1577777777777785
7,4.1577777777777785
208,4.159722222222222
211,4.159722222222222
37,4.159722222222222
88,4.159722222222222
32,4.161666666666667
16,4.161666666666667
184,4.1641666666666675
135,4.1725
128,4.175277777777778
92,4.189166666666667
154,4.190833333333334
113,4.1913888888888895
148,4.1913888888888895
134,4.197777777777778
132,4.197777777777778
42,4.197777777777778
43,4.197777777777778
144,4.197777777777778
56,4.197777777777778
165,4.197777777777778
146,4.197777777777778
206,4.197777777777778
58,4.197777777777778
122,4.197777777777778
34,4.197777777777778
121,4.197777777777778
53,4.202500000000001
155,4.203611111111111
24,4.203611111111111
72,4.205
176,4.206666666666667
193,4.2091666666666665
201,4.2091666666666665
26,4.227222222222222
192,4.230277777777778
178,4.231944444444444
15,4.243055555555555
108,4.244166666666667
106,4.244166666666667
55,4.2444444444444445
197,4.247222222222223
95,4.249444444444444
104,4.249444444444444
181,4.251111111111111
76,4.252222222222223
105,4.252777777777778
183,4.252777777777778
83,4.252777777777778
172,4.252777777777778
67,4.252777777777778
215,4.256388888888889
158,4.256944444444445
216,4.2575
164,4.2588888888888885
202,4.26
207,4.260833333333333
48,4.260833333333333
204,4.261666666666667
161,4.264722222222222
167,4.264722222222222
127,4.264722222222222
162,4.2652777777777775
75,4.266666666666667
205,4.2683333333333335
17,4.269722222222222
78,4.270555555555555
136,4.2716666666666665
214,4.2775
187,4.28
171,4.304444444444444
112,4.313888888888889
52,4.348055555555555
51,4.355555555555555
57,4.355555555555555
114,4.355555555555555
3,4.355555555555555
4,4.355555555555555
8,4.359444444444444
