id,čas
193,3.226388888888889
127,3.226388888888889
182,3.2269444444444444
147,3.2275
146,3.2347222222222225
178,3.2405555555555554
1,3.2405555555555554
105,3.2441666666666666
51,3.2441666666666666
216,3.2441666666666666
112,3.2441666666666666
78,3.2441666666666666
47,3.2441666666666666
151,3.2441666666666666
45,3.2441666666666666
16,3.2441666666666666
18,3.2441666666666666
41,3.2441666666666666
194,3.2441666666666666
155,3.2441666666666666
21,3.2441666666666666
113,3.2441666666666666
56,3.2441666666666666
55,3.2441666666666666
196,3.2441666666666666
66,3.2441666666666666
22,3.2441666666666666
77,3.2441666666666666
111,3.2441666666666666
96,3.2441666666666666
61,3.2441666666666666
28,3.2441666666666666
91,3.2441666666666666
141,3.2441666666666666
84,3.2441666666666666
25,3.2441666666666666
171,3.2441666666666666
82,3.2441666666666666
152,3.2441666666666666
126,3.2441666666666666
46,3.2441666666666666
173,3.2441666666666666
142,3.2441666666666666
207,3.2441666666666666
38,3.2441666666666666
177,3.2441666666666666
125,3.2441666666666666
97,3.2441666666666666
85,3.2441666666666666
203,3.2441666666666666
157,3.2441666666666666
71,3.2441666666666666
54,3.2441666666666666
108,3.2475
15,3.2525
215,3.2525
94,3.2625
167,3.2744444444444443
162,3.2744444444444443
17,3.276111111111111
11,3.276111111111111
6,3.276111111111111
7,3.276111111111111
63,3.276111111111111
64,3.276111111111111
116,3.276111111111111
57,3.276111111111111
62,3.276111111111111
44,3.276111111111111
86,3.276111111111111
131,3.276111111111111
74,3.276111111111111
144,3.276111111111111
104,3.276111111111111
107,3.276111111111111
202,3.276111111111111
197,3.276111111111111
72,3.2808333333333333
12,3.2841666666666667
102,3.289722222222222
101,3.289722222222222
154,3.289722222222222
124,3.2963888888888886
191,3.2963888888888886
31,3.2963888888888886
13,3.2963888888888886
58,3.2963888888888886
88,3.2963888888888886
175,3.2963888888888886
164,3.2963888888888886
14,3.2963888888888886
123,3.2963888888888886
2,3.2963888888888886
163,3.2963888888888886
43,3.2963888888888886
42,3.2963888888888886
106,3.2963888888888886
198,3.2963888888888886
188,3.2963888888888886
36,3.2983333333333333
208,3.2983333333333333
128,3.3016666666666663
37,3.308611111111111
143,3.311111111111111
24,3.311111111111111
92,3.311111111111111
192,3.311111111111111
93,3.311111111111111
205,3.3186111111111107
218,3.3277777777777775
158,3.336388888888889
83,3.336388888888889
166,3.3736111111111113
211,3.3830555555555555
73,3.3830555555555555
172,3.3830555555555555
145,3.3830555555555555
52,3.3830555555555555
183,3.3830555555555555
5,3.3830555555555555
195,3.3830555555555555
65,3.3830555555555555
212,3.3830555555555555
137,3.3830555555555555
53,3.3830555555555555
217,3.3830555555555555
213,3.3830555555555555
156,3.3830555555555555
176,3.3830555555555555
95,3.3830555555555555
165,3.3830555555555555
87,3.3830555555555555
206,3.3830555555555555
201,3.3830555555555555
26,3.3830555555555555
27,3.3830555555555555
168,3.4213888888888886
135,3.4213888888888886
114,3.4213888888888886
153,3.4213888888888886
117,3.4213888888888886
122,3.4213888888888886
32,3.4213888888888886
4,3.4213888888888886
214,3.4213888888888886
48,3.4213888888888886
181,3.4213888888888886
33,3.4213888888888886
185,3.4213888888888886
34,3.4213888888888886
134,3.4213888888888886
184,3.4213888888888886
161,3.424722222222222
186,3.4450000000000003
204,3.4475000000000002
132,3.4708333333333337
67,3.4708333333333337
138,3.4708333333333337
121,3.4708333333333337
35,3.4708333333333337
115,3.4708333333333337
98,3.4708333333333337
75,3.4708333333333337
76,3.4708333333333337
148,3.4708333333333337
3,3.5352777777777775
23,3.5352777777777775
118,3.5352777777777775
133,3.5352777777777775
8,3.5352777777777775
68,3.5352777777777775
187,3.5688888888888886
174,3.5688888888888886
136,3.7158333333333333
